#,"Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483256, SEN S/N: 21483256)","Temp, °C (LGR S/N: 21483256, SEN S/N: 21483256)",Coupler Detached (LGR S/N: 21483256),Coupler Attached (LGR S/N: 21483256),Host Connected (LGR S/N: 21483256),Stopped (LGR S/N: 21483256),End Of File (LGR S/N: 21483256)
1,10/10/22 22:00,442.1,16.51,Logged,,,,
2,10/10/22 22:30,442.1,16.5,,,,,
3,10/10/22 23:00,441.3,16.43,,,,,
4,10/10/22 23:30,440.5,16.4,,,,,
5,10/11/22 0:00,440.5,16.34,,,,,
6,10/11/22 0:30,440.5,16.34,,,,,
7,10/11/22 1:00,440.5,16.3,,,,,
8,10/11/22 1:30,439.8,16.27,,,,,
9,10/11/22 2:00,439.4,16.24,,,,,
10,10/11/22 2:30,439,16.2,,,,,
11,10/11/22 3:00,438.2,16.15,,,,,
12,10/11/22 3:30,438.2,16.13,,,,,
13,10/11/22 4:00,438.2,16.09,,,,,
14,10/11/22 4:30,437.5,16.05,,,,,
15,10/11/22 5:00,437.1,15.99,,,,,
16,10/11/22 5:30,437.1,15.98,,,,,
17,10/11/22 6:00,436.3,15.94,,,,,
18,10/11/22 6:30,436.3,15.94,,,,,
19,10/11/22 7:00,436.7,15.94,,,,,
20,10/11/22 7:30,436.3,15.91,,,,,
21,10/11/22 8:00,436.3,15.91,,,,,
22,10/11/22 8:30,436.3,15.91,,,,,
23,10/11/22 9:00,435.9,15.91,,,,,
24,10/11/22 9:30,436.3,15.93,,,,,
25,10/11/22 10:00,436.7,15.96,,,,,
26,10/11/22 10:30,437.1,16.01,,,,,
27,10/11/22 11:00,437.9,16.08,,,,,
28,10/11/22 11:30,437.9,16.07,,,,,
29,10/11/22 12:00,438.2,16.09,,,,,
30,10/11/22 12:30,438.6,16.13,,,,,
31,10/11/22 13:00,438.6,16.17,,,,,
32,10/11/22 13:30,439.4,16.19,,,,,
33,10/11/22 14:00,439.4,16.22,,,,,
